Review_ID,review_number,review_date,review_ratings,reviews.title
9283,12,2018-01-18T06:20:49Z,"4,5,4.5,3,4.5,4.5,4.5,4.5,4.5,4,4.5,3.5",Overnight stay
9284,43,2018-01-18T06:20:49Z,"2.5,2.5,3,4.5,4.5,4.5,4.5,4.5,4.5,4,4",needs updating
9285,32,2018-01-18T06:20:38Z,"4.5,4,4.5,1,5,4.5,4.5,4.5,4.5,4.5,4,4.5",Comfortable bed!
9286,193,2018-01-18T06:20:38Z,"4.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4",Typical side of the highway motel
9287,63,2018-01-18T06:20:38Z,"4,2.5,4.5,4.5,4,4.5,4,4,4.5,5,5,4.5",My room was nice.
9288,5,2018-01-18T06:04:43Z,"4,4.5,2.5,4.5,4,4.5,4,4.5,4.5,5,5,4",Nice Place To Stay
9289,9,2018-01-18T06:04:33Z,"5,4,4.5,4,5,4.5,4.5,4,4.5,4.5,4.5,4.5","Best Western Marble Falls, TX"
9290,76,2018-01-18T05:53:04Z,"4,3.5,2.5,4,5,3.5,4,4,1.5,4,4.5,4",Very classy
9291,34,2018-01-18T05:27:26Z,"1.5,4.5,2,3,4.5,4.5,4.5,4.5,4,3.5,5","Location, location, location"
9292,55,2018-01-18T05:27:14Z,"4.5,3,4.5,4.5,4.5,4.5,4.5,4.5,5,3.5,5,3.5",Loved IT Best BB Experience Ever!
9293,5,2018-01-18T05:26:56Z,"5,3.5,4,4.5,3.5,4,4,4,4.5,4.5,4,4.5","Location close to shopping, dining, Finger Lakes"
9294,9,2018-01-18T05:26:56Z,"4,4.5,4,4.5,4.5,4.5,4,4,4,5,3.5,5",Great experiences or the family-excellent value!
9295,52,2018-01-18T05:26:56Z,"4.5,4,2,1,3.5,4.5,5,4.5,4.5,4.5,5,3.5",Great Friendly Staff :-)
9296,227,2018-01-18T05:26:56Z,"5,4,4,4,4.5,4,4.5,4.5,4.5,4.5,4.5","Nice quiet hotel, but bathrooms need updating."
9297,997,2018-01-18T05:26:56Z,"4,4.5,5,4.5,4,4,4,4.5,4,4.5,5",My stay
9298,170,2018-01-18T05:26:56Z,"4.5,4,4.5,4,5,4.5,4.5,4,4.5,4,4,5",Close to airport.
9299,146,2018-01-18T05:26:56Z,"3.5,5,3.5,4,4,4,4,3.5,4,4,4.5,4",Poor hotel
9300,150,2018-01-18T05:26:56Z,"3.5,1,4.5,4.5,4,4,4,5,4.5,4.5,4.5,4",Adequate hotel next to airport and close to U of R
9301,319,2018-01-18T05:26:56Z,"4.5,4,4.5,2.5,4.5,1.5,4.5,4.5,3.5,4.5,4.5,4",A very enjoyable place to stay for any occasion.
9302,278,2018-01-18T05:26:56Z,"4.5,1.5,4,2.5,4.5,4.5,4.5,4,3.5,4,4,3.5",convenient location.
9303,9,2018-01-18T05:26:05Z,"2.5,4,4,3,4.5,4.5,4,5,2.5,4,4.5,4",Pleasant stay
9304,7,2018-01-18T05:25:22Z,"4,4.5,4.5,4.5,4,4.5,4,4,4.5,4.5,4,4.5",Good night's sleep on short notice
9305,52,2018-01-18T05:19:40Z,"4.5,5,4.5,4,4,4.5,4,4,4.5,5,4.5,3.5",Smelly room with prank calls
9306,29,2018-01-18T05:19:40Z,"4.5,4.5,4.5,4,4.5,4,4,4,4.5,4.5,4,4",Convenience
9307,31,2018-01-18T05:19:40Z,"4,4,4.5,4,5,4.5,4,4.5,4.5,4.5,4.5",Free airport shuttle to FLL airport
9308,172,2018-01-18T05:19:40Z,"4.5,4,4.5,4,5,4.5,4,4,4.5,4.5,3.5,1.5",convenient to FLL airport
9309,109,2018-01-18T05:19:40Z,"4.5,3.5,4.5,3.5,4.5,4,4.5,4,3,4.5,4.5,4.5",Cruise Port Motel
9310,30,2018-01-18T05:19:40Z,"2.5,4.5,4.5,3.5,4.5,4.5,4.5,4,4,4,4,4.5",Okay but nothing special
9311,17,2018-01-18T05:19:40Z,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5",clean hotel near to airport and shopping
9312,182,2018-01-18T05:19:40Z,"4.5,4,4.5,4.5,4.5,4,4,4,4,4.5,4,4",very convenient
9313,0,2018-01-18T05:19:40Z,"3.5,4,4,2.5,4,5,4.5,4.5,3.5,4.5,5,4.5",Pre-cruise stay
9314,23,2018-01-18T05:19:40Z,"3.5,3.5,4,3.5,4,4,4,3.5,4,4.5,4,4",Before we cruise
9315,8,2018-01-18T05:19:40Z,"4.5,3.5,3.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5",Excellent Choice for a Pre-Cruise visit
9316,507,2018-01-18T05:19:40Z,"3.5,3.5,4.5,3.5,4.5,5,4.5,4,4.5,4,4,4",Graduation Trip
9317,39,2018-01-18T05:19:40Z,"4.5,1,4.5,3,4.5,4.5,4.5,5,4.5,4,4,4.5",Airport hotel
9318,258,2018-01-18T05:19:40Z,"4.5,3.5,3.5,4.5,4.5,5,4.5,4,4.5,4.5,4.5,4.5",Good Hotel
9319,11,2018-01-18T05:19:40Z,"3,3,4.5,4,5,4,4.5,4,4.5,5,4,4.5",Overnight before flight
9320,11,2018-01-18T05:19:40Z,"4.5,3.5,4.5,4.5,4,4.5,4,4,4.5,4.5,4.5,4.5",Surprising!
9321,7,2018-01-18T05:19:40Z,"4.5,3.5,3.5,3.5,5,5,4.5,4.5,4,4,3.5,4","Nice Hotel, But Port Transportation Partner Dishonest"
9322,1,2018-01-18T05:19:40Z,"4.5,2.5,3.5,4,5,4.5,4.5,4.5,4.5,4.5,4,4",Always wonderful!
9323,59,2018-01-18T05:19:40Z,"4,4.5,2,1,4.5,5,4,4,4.5,4.5,5,5",Great Property for a good price.
9324,3,2018-01-17T20:08:21Z,"4.5,5,5,4.5,4.5,4,4.5,4,4.5,4,4.5,2",Never ever ever
9325,6,2018-01-17T20:08:21Z,"2.5,4,4,4.5,5,4,4.5,4.5,4.5,4,4.5,4.5",Never again
9326,10,2018-01-17T20:08:21Z,"4.5,4.5,4.5,4.5,4,4,4,4,4.5,4.5,4.5,4",bed bugs or fleas? ciggarette smoke everywhere etc
9327,17,2018-01-17T20:08:21Z,"4.5,4.5,4.5,2.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5",Its okay for the price
9328,20,2018-01-17T20:08:21Z,"4,4.5,4.5,4.5,4.5,5,4.5,4.5,4.5,4.5,4.5,4.5",Not that bad.
9329,144,2018-01-17T20:06:06Z,"3.5,4.5,4,5,3.5,4.5,4.5,4,4.5,4.5,4,4.5",Good Amenities in Dated Decor
9330,3,2018-01-17T20:06:06Z,"4,4.5,5,4,4,4,4,4,4.5,4,4,4",Very happy
9331,15,2018-01-17T20:06:06Z,"3.5,4.5,5,3.5,4,4,4,4.5,3,4.5,4.5,4.5",Nice place to stay
9332,13,2018-01-17T20:06:06Z,"4,2.5,2,2.5,4.5,4,4,4,4,4,4,4.5",Just an average hotel
9333,299,2018-01-17T05:05:00Z,"2.5,4.5,4,4.5,4.5,4.5,4.5,4.5,4,4,4.5,4.5",Class reunion
9334,261,2018-01-16T05:11:16Z,"4.5,4,4.5,5,3.5,5,4,4.5,4,4.5,4",CEO
9335,116,2018-01-16T05:11:16Z,"4.5,4.5,4,3,5,4.5,4,5,4.5,3.5,5,4.5",Yellowstone trip
9336,7,2018-01-16T05:11:16Z,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,3.5",Family fun to stay !
9337,302,2018-01-16T05:11:14Z,"4.5,3.5,4,4.5,4.5,4,4,4.5,4.5,4.5,4",Great breakfast
9338,42,2018-01-16T05:11:14Z,"4.5,4.5,4,4.5,5,4.5,4.5,4.5,5,4.5,5,5",Comfortable and convenient
9339,8,2018-01-16T05:11:14Z,"1,4.5,4.5,3,4.5,4.5,4.5,4,4.5,4.5,4,4",Clean with good customer service!
9340,1,2018-01-16T05:11:14Z,"4,4,2.5,4.5,4.5,4.5,4.5,4.5,5,4.5,4,4","Clean, Cozy, Cheap"
9341,226,2018-01-16T05:11:12Z,"3.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4,4.5",Warmth and relaxation
9342,310,2018-01-16T05:11:12Z,"4.5,3.5,4.5,3.5,4.5,4,4,4,4.5,4,4.5",Fun Getaway for the Family
9343,54,2018-01-16T05:11:12Z,"4,4,4,4,4.5,4.5,4,4.5,4.5,4,5,4",Service was Excellent
9344,41,2018-01-16T05:11:01Z,"4.5,4,3.5,3.5,2.5,4,4,4,4.5,4.5,3.5,3.5",Absolute last resort
9345,12,2018-01-16T05:11:01Z,"4,4,4,4,4.5,4.5,4.5,4.5,4,4.5,4,4.5",PROPERTY STOLEN OUT OF LOCKED ROOM
9346,44,2018-01-16T05:10:45Z,"4,3.5,2.5,4.5,4,4,4,3.5,4.5,4.5,4,3.5","clean inside and out,,, laundry room on site too,,,nice,,,,"
9347,133,2018-01-16T05:10:45Z,"4.5,4,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4,4",The 4 week pleasant surprise
9348,7,2018-01-16T05:10:32Z,"2.5,4,3.5,4.5,4.5,4,4,4.5,5,4.5,4.5,4.5",Awesome hotel
9349,111,2018-01-16T05:10:32Z,"4,4.5,4.5,4.5,4.5,5,4.5,4.5,3,5,5,4.5",business trip
9350,7,2018-01-16T05:10:32Z,"4.5,4,4,5,4.5,4.5,4,4,4.5,4,4.5,4.5",Losing its shine
9351,546,2018-01-14T05:06:57Z,"5,4.5,4.5,5,4.5,4.5,4.5,4.5,4.5,4.5,4,4",Great Stay!
9352,23,2018-01-14T05:06:55Z,"4.5,4,4,5,4.5,4,4,4,4,4,4,4",Old Style Motel with Modern updates
9353,4,2018-01-14T05:06:45Z,"3,3,3,4,5,4.5,4.5,4.5,4.5,3.5,2.5,5",visiting godson at the local college
9354,11,2018-01-14T05:06:45Z,"3.5,3,4,2.5,4.5,4.5,4,4,3,4,3,4.5",Wonderful
9355,13,2018-01-14T05:05:14Z,"4,4.5,4.5,4.5,4,4,4,4,4.5,4.5,4,4",Convenient and reliable
9356,312,2018-01-13T05:09:45Z,"2.5,4.5,3,5,4.5,4.5,4.5,4.5,4,4,4.5,5",A Memorable Stay at This New Hotel
9357,20,2018-01-13T05:08:15Z,"4,4.5,2,1,4.5,5,4.5,4.5,4.5,4.5,4.5,4.5","Quiet, clean, nice and secure."
9358,135,2018-01-13T05:08:15Z,"4.5,4.5,4.5,5,4.5,4.5,4,4.5,4.5,4.5,4.5,5","awsome, in town for work related training."
9359,23,2018-01-13T05:08:15Z,"4,4.5,4.5,4,4.5,4,4.5,4.5,4.5,4.5,5,5","Nice and Clean, Great Price"
9360,8,2018-01-13T05:08:15Z,"4,2.5,4,3,4.5,4.5,4.5,4,4.5,5,4,4.5",Well worth it!
9361,11,2018-01-13T05:08:15Z,"2,4.5,4.5,4,4.5,5,3.5,4.5,5,4.5,4.5",First Time Here - Would Stay Again
9362,55,2018-01-13T05:08:15Z,"4.5,4.5,4.5,4.5,5,4,4,4.5,4,4,4,4.5",Fantastic value for a pricey area!!
9363,32,2018-01-13T05:08:12Z,"4,3.5,4,4,5,4.5,4.5,5,4,4.5,4.5,5","Basic, small room, old motel, but SO convenient"
9364,982,2018-01-13T05:08:12Z,"4.5,4,4.5,4,4,4,4,4,4.5,4,4,4.5",Very clean hotel!
9365,72,2018-01-13T05:08:10Z,"4.5,3,4.5,4.5,4.5,4,4,4.5,4.5,4.5,4",Best Western Hope
9366,24,2018-01-13T05:08:07Z,"2,4,4,3.5,4.5,4,4,3.5,4.5,4,4,4.5",Absolutely avoid this place
9367,90,2018-01-13T05:07:48Z,"4,4,4.5,3.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5",Filthy swimming pool
9368,581,2018-01-13T05:07:12Z,"5,4.5,4,4,4.5,4.5,4.5,4.5,5,4.5,4",Above average budget-friendly motel
9369,45,2018-01-13T05:07:12Z,"4,4,3.5,4,4.5,4.5,4,4,5,4,5,5",A good value in a great location
9370,108,2018-01-13T05:07:12Z,"3.5,2.5,4.5,3.5,4.5,4.5,4.5,4,4.5,3.5,5",I needed a place to sleep at a reasonable price.
9371,88,2018-01-13T05:07:12Z,"2.5,4.5,2.5,3,5,4.5,4.5,4.5,4.5,4,4.5,4",Great Hotel from a quick overnight stay
9372,1,2018-01-13T05:06:45Z,"4,4,4,2.5,4,3.5,3.5,4,4.5,4.5,4,4",Okay for the price
9373,16,2018-01-13T05:06:45Z,"4,5,3.5,4.5,4.5,4,4.5,2.5,4,5,5,3",Motel in a pinch
9374,1,2018-01-13T05:02:05Z,"4,2.5,1.5,3.5,4.5,4,4,4.5,4,4.5,4,4.5",Great when on road trip
9375,5,2018-01-13T05:02:05Z,"4,4.5,5,4.5,4.5,4,3.5,4.5,4.5,4.5,5,4",Watch the Fire Lanes
9376,219,2018-01-13T05:02:05Z,"3.5,3.5,4,3.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4",Best hotel in Ashland
9377,17,2018-01-13T05:02:05Z,"3.5,4.5,4,2.5,4.5,4.5,5,4,4.5,4.5,4.5,3","Great Hotel, Awesome staff"
9378,8,2018-01-12T05:10:00Z,"2.5,4,4.5,4,5,4,3.5,4.5,4.5,4,4.5,4.5",Nice hotel
9379,27,2018-01-12T05:10:00Z,"4.5,3.5,4,2.5,5,4.5,4.5,4.5,4.5,4.5,4,4",Front Desk
9380,1,2018-01-12T05:10:00Z,"4.5,4.5,4,4,4.5,4.5,4,4,3,4.5,3.5,5",SAFETY FIRST
9381,3,2018-01-12T05:10:00Z,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5",Friendliest Staff Ever!
9382,2,2018-01-12T05:08:35Z,"4.5,4.5,4,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5,5",Large clean rooms but noisy
9383,19,2018-01-11T05:11:42Z,"4.5,4.5,4.5,4,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5",Pretty good
9384,167,2018-01-11T05:11:29Z,"2.5,4,3.5,4.5,5,4,4,4.5,4.5,4.5,4.5",BED BUGS DO NOT STAY HERE!
9385,32,2018-01-11T05:11:12Z,"4.5,2.5,2,3.5,4.5,4,4.5,4,4.5,4,4.5,4.5",Vacation
9386,42,2018-01-11T05:05:15Z,"4.5,4.5,4.5,4,4.5,4.5,4.5,4,5,4.5,5",Not 5 star but good accommodations for what we needed
9387,49,2018-01-11T05:05:15Z,"4,4.5,4.5,4.5,4.5,4.5,4,4,4.5,4.5,4.5,5",DO NOT STAY HERE
9388,969,2018-01-11T00:02:12Z,"4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5",Lovely place
9389,358,2018-01-11T00:01:57Z,"4.5,3.5,4.5,4.5,4,4,4,4.5,4,4.5,4",Harding University Campus
9390,33,2018-01-11T00:01:55Z,"4.5,3.5,4.5,4.5,4,4,4,4,4.5,4,4,4",Roach coach
9391,1,2018-01-11T00:01:55Z,"4.5,4.5,4,4,5,4.5,4.5,4.5,4.5,4.5,4.5,3.5",Do not stay here
9392,1,2018-01-11T00:01:30Z,"4.5,2,4.5,5,4.5,4.5,4.5,4.5,4,4,4,4",Felt like home
9393,11,2018-01-11T00:01:30Z,"4.5,4.5,4.5,4.5,4,4.5,4,4.5,4.5,4.5,4.5,4.5",good price
9394,13,2018-01-11T00:01:30Z,"4.5,4.5,4.5,2,4,4,4.5,4.5,4.5,4.5,4.5,5",Great Service Comfortable Room
9395,27,2018-01-11T00:01:26Z,"5,4,4.5,4,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5",very poor
9396,0,2018-01-11T00:01:26Z,,To be honest...
9397,4,2018-01-11T00:01:26Z,"4,4.5,4,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,5",Stay Away DIRTY SMELLY
9398,1,2018-01-11T00:01:26Z,"4,4,3.5,4,4.5,5,4,4.5,5,4,5,4.5",Disappointing
9399,518,2018-01-11T00:01:26Z,"5,4.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4","Family Reunion, With 5 + rooms. Got the job done."
9400,23,2018-01-11T00:01:26Z,"4.5,2.5,2,4.5,5,4,4,5,4.5,4.5,4.5",Front Desk
9401,190,2018-01-11T00:01:26Z,"4.5,3.5,3.5,4,4.5,4,5,5,4.5,4.5,4.5,4",Decent/ Affordable
9402,352,2018-01-11T00:01:26Z,"4,4.5,5,4,4,4,4.5,4,4,4.5,4,5",Not going back anytime soon.....
9403,251,2018-01-11T00:01:26Z,"4.5,4,4,2,4.5,4.5,4.5,4,4,4,4.5,3.5",terrible
9404,6,2018-01-11T00:01:26Z,"4.5,3.5,4,2.5,5,4.5,4.5,4.5,4.5,5,4.5,2.5",Close to everything
9405,212,2018-01-11T00:01:26Z,"4.5,3,2.5,3,4.5,4.5,4.5,4,4.5,4,4.5,5",weekend getaway
9406,7,2018-01-11T00:01:19Z,"4,3.5,4.5,1,4.5,5,4.5,3.5,4.5,4.5,4.5,5",Great Staff
9407,3,2018-01-11T00:01:19Z,"2,3,4,3,4.5,4,4.5,4,4.5,4.5,4,4.5",Friendlest Hotel
9408,669,2018-01-11T00:01:19Z,"4,3,4.5,4.5,4.5,4,4,4,4.5,4.5,4.5,5",Over all very good
9409,24,2018-01-11T00:01:19Z,"4.5,3.5,4.5,4,2,4.5,4.5,4.5,4,4,5,3.5",Stay in the Queen Suite!
9410,33,2018-01-11T00:01:19Z,"4,4,4.5,4.5,5,4.5,4.5,4.5,4.5,4,4.5,3","Hampton Inn Suites Oldsmar, FL"
9411,25,2018-01-11T00:01:10Z,"4.5,2.5,2.5,4,4.5,4.5,4.5,4,4.5,4.5,4.5,4",Funky and Fun
9412,10,2018-01-11T00:01:10Z,"4,4,4,2.5,4.5,4,4.5,4.5,4.5,4,4,3",Perfect little hideaway
9413,428,2018-01-11T00:01:05Z,"3,3.5,4.5,4.5,4.5,4.5,4,4,4,4,4.5,4",Perfect location
9414,116,2018-01-11T00:01:05Z,"4,4.5,3,4,1.5,5,4.5,4.5,4.5,4,4.5,5",Surprisingly Nice
9415,40,2018-01-11T00:00:59Z,"3.5,5,4,5,4.5,4.5,4,4.5,4.5,4,4",Gorgeous hotel
9416,74,2018-01-11T00:00:59Z,"4.5,4,4.5,4.5,4.5,4,3.5,4,4.5,4.5,4,4",SOCO getaway
9417,140,2018-01-11T00:00:50Z,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,5","Nice Place , and close to the Beach!!"
9418,575,2018-01-10T19:14:56Z,"4.5,4.5,1,4.5,4.5,4.5,4,4.5,4.5,4.5,4",Good experience
9419,181,2018-01-10T19:14:56Z,"4,4.5,5,4,4,4,4,4,4.5,4,4",great stop over
9420,51,2018-01-10T19:14:56Z,"4,4,4.5,4.5,4.5,4,4.5,5,4.5,4,4.5,4",Hits all the marks - but not fancy by any means
9421,45,2018-01-10T19:14:56Z,"4,4,4,2.5,4.5,4,4.5,4.5,4.5,4,4,3","Gotta Look to Find it, Average Hotel, Morning Service better than Evening Service"
9422,1,2018-01-10T19:14:56Z,"4.5,4,4,4.5,4.5,5,4,4.5,4.5,4,4,4.5",Generic but clean
9423,430,2018-01-10T18:09:28Z,"4,4,5,4.5,4.5,4.5,4,5,4,4.5,4.5",Old furnished but clean.
9424,42,2018-01-10T18:09:28Z,"2.5,3.5,4.5,4,4.5,4.5,4,5,5,4.5,4.5,4.5",Very acceptable country motel pet friendly
9425,13,2018-01-10T14:43:19Z,"4,4,2,4.5,5,4.5,4,4.5,4.5,4.5,5,4.5",Unhappy guest
9426,428,2018-01-10T14:43:19Z,"1,4.5,4.5,4,4,4.5,4.5,4.5,4.5,4,4",AVOID!
9427,7,2018-01-10T14:43:13Z,"3,4.5,4.5,4.5,4.5,4.5,4,4,4.5,4.5,5,4.5",Clean quiet
9428,195,2018-01-10T14:43:13Z,"5,4,4,4.5,4.5,4.5,4,4,4.5,5,4",Good hotel except for the internet
9429,19,2018-01-10T14:43:13Z,"4.5,4,1.5,2,5,4,4,2.5,4,4.5,2.5,3",One of many
9430,179,2018-01-10T14:43:13Z,"4.5,5,4.5,4.5,4.5,4.5,4,5,4.5,4,4",Great Place
9431,6,2018-01-10T14:43:13Z,"4,3,4,3.5,4,4,4.5,3.5,4,3.5,4,3.5",Great place to stay !
9432,270,2018-01-10T14:43:13Z,"3.5,3.5,4.5,4,4.5,4.5,4.5,4,4.5,4,4.5,4.5",Very Clean
9433,188,2018-01-10T11:19:49Z,"4,4,2.5,4.5,4.5,4,4.5,4.5,4,4.5,5","Interesting but satisfactory stay, pet-friendly"
9434,0,2018-01-10T11:19:49Z,"4,2,2.5,3.5,4.5,4,4,4,4.5,4.5,4.5,5",Nice hotel needs updating
9435,16,2018-01-10T10:44:20Z,"4,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5,4",Nice 1st visit to Tamps
9436,1,2018-01-10T10:44:20Z,"4,4,4,4.5,4.5,4.5,5,5,4.5,4.5,4,4.5","Needed a 2-bedroom hotel, so we decided to take a chance. BIG MISTAKE!"
9437,850,2018-01-10T10:44:20Z,"3.5,5,4,4.5,4.5,4.5,4,4.5,4.5,4,4,4",Gross
9438,46,2018-01-10T10:44:20Z,"4,4,4.5,3,5,5,4.5,5,4.5,4,3.5,4",good but needs updating
9439,1,2018-01-10T10:44:20Z,"5,4,3.5,4.5,4,4,4,4,4.5,4.5,4.5,4",It was good value for the money
9440,743,2018-01-10T10:44:20Z,"4,4.5,4.5,3.5,4.5,5,4.5,4.5,4,4,4,4.5",Nice hotel close to event
9441,11,2018-01-10T10:44:20Z,"4.5,4.5,4,4.5,4.5,4,4,3.5,4,4,4.5,4",Not what it use to be
9442,81,2018-01-10T10:44:20Z,"4.5,3.5,4,4,4.5,4,4,4,4.5,4.5,4.5,4.5",Nice place but too many bugs
9443,3,2018-01-10T10:44:20Z,"3.5,4.5,5,2,4.5,4.5,4.5,4.5,4,4.5,5,4.5","Better then last time, but still issues"
9444,1,2018-01-10T10:44:20Z,"4,4,4,4.5,4.5,4.5,4.5,4.5,5,4.5,4.5,4.5",Worst Hotel Experience
9445,532,2018-01-10T10:44:20Z,"3.5,4.5,4.5,3.5,4.5,4,4,3,4.5,4.5,4.5",Don't stay at Chase Suites
9446,336,2018-01-10T10:44:20Z,"4.5,4.5,4.5,4.5,4,4,3.5,3.5,3.5,4.5,4,4.5",Unfortunate stay
9447,8,2018-01-10T07:27:41Z,"4,4.5,4.5,4,4.5,4.5,4,4,4.5,4.5,4.5,4.5",Check your room first
9448,178,2018-01-10T07:27:41Z,"4.5,3.5,4,4.5,4.5,4.5,4.5,4.5,4,3.5,2.5,3.5",Pleasant Service
9449,2,2018-01-10T07:27:41Z,"4.5,4.5,3,4.5,4.5,4,4,4,4.5,4.5,4,4.5",The stay was great
9450,76,2018-01-10T07:27:41Z,"4,3,4.5,4,4,4,4.5,4,4,4.5,4.5,3.5",Valentine's Day
9451,19,2018-01-10T07:27:41Z,"4.5,4,4.5,4.5,4.5,4,4,4,4.5,4.5,4.5,3.5",Best Weastern
9452,347,2018-01-10T07:27:41Z,"4,4.5,3.5,4,4.5,4,4.5,4,4.5,4.5,3.5,3.5",Good Room for family
9453,206,2018-01-10T07:27:41Z,"3.5,2.5,4,3.5,4.5,4,4.5,4,4,4,4.5,4",GREAT MOTEL!!
9454,2,2018-01-10T07:27:41Z,"2,2.5,3.5,4,4.5,4.5,4.5,4.5,3,4.5,4.5,4.5",Very nice hotel with HUGE rooms!
9455,0,2018-01-09T21:21:19Z,"4,4,2.5,3,4.5,4,4,4.5,4.5,5,4.5,4.5",Wonderful stay. Full kitchen made it ideal.
9456,37,2018-01-09T21:21:02Z,"3.5,4,3.5,4.5,4.5,4.5,4.5,4,4.5,2,3.5,5",Perfect little place!
9457,1,2018-01-09T21:21:02Z,"4.5,4,4,4.5,5,5,4.5,5,4.5,5,5,4",Peaceful place to stay
9458,3,2018-01-09T21:00:05Z,"4,3,3.5,2.5,4.5,5,4.5,4.5,5,5,3.5,4",Family Friendly - Close to Hershey
9459,3,2018-01-09T21:00:05Z,"2,1.5,3.5,4,4.5,4,3.5,4,3,1.5,4,5",This was a very nice and clean hotel!!
9460,23,2018-01-09T21:00:05Z,"4,4.5,4,4,3,4.5,4.5,4.5,4.5,4,4.5,4.5",NO STAFF
9461,13,2018-01-09T21:00:05Z,"4.5,4.5,4.5,4,5,4.5,4.5,4.5,4.5,4.5,4.5",Hotel does not do what you expect
9462,17,2018-01-09T21:00:05Z,"3,4,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5,4,3.5",Convenient and great hotel staff
9463,156,2018-01-09T21:00:05Z,"4.5,4,2.5,4.5,4.5,4,4.5,4,4.5,5,5,4",great stay
9464,4,2018-01-09T21:00:05Z,"4,3.5,4.5,3.5,4.5,4.5,3.5,4.5,4.5,3.5,4,2.5",Comfortable Easy Access
9465,1,2018-01-09T21:00:05Z,"2.5,3.5,1.5,3,4,5,4.5,4.5,4.5,4.5,5,5",Great place!
9466,24,2018-01-09T21:00:05Z,"4.5,4.5,4.5,4.5,5,4.5,4.5,4.5,4.5,4.5,4.5,4",Construction
9467,34,2018-01-09T21:00:05Z,"4,2.5,4,2,5,5,4,4,4.5,4.5,3,4.5","Great service, friendly staff"
9468,17,2018-01-09T20:59:55Z,"4.5,4,3.5,4.5,2.5,4.5,4,4,4.5,4.5,3.5,3.5",STAY AWAY
9469,30,2018-01-09T20:59:55Z,"4,4,3.5,4,4.5,4,4.5,4.5,5,4.5,4.5,4.5",Business Trip
9470,172,2018-01-09T20:59:55Z,"4.5,5,4.5,4.5,4.5,4,4.5,4.5,4,5,5",Warm Pool and Family Fun!
9471,1,2018-01-09T20:59:55Z,"4.5,4.5,4,4,4.5,4,4,3.5,3.5,3,4.5,5",Did not deliver...
9472,55,2018-01-09T20:59:55Z,"4.5,2.5,2.5,4,4,4.5,4,4,4.5,4.5,4.5,4",Crowded but quiet
9473,119,2018-01-09T20:16:44Z,"5,4.5,4,3.5,5,5,4.5,5,4,5,4,4.5","Great hotel, new and clean."
9474,25,2018-01-09T20:16:43Z,"4,4.5,4.5,4.5,4.5,4.5,4,4,4.5,4.5,4.5,5",Great Stay and Service!!!
9475,6,2018-01-09T20:16:10Z,"4.5,4.5,4,4,4,4.5,3.5,3.5,5,2.5,4.5,3.5",Never stay there ever. Stay and Service Unacceptable. Never use third party booking.
9476,52,2018-01-09T20:16:10Z,"4.5,5,5,4.5,4.5,4.5,4,4,4,4,3.5,3.5",Pretty good hotel for the price
9477,22,2018-01-09T20:16:09Z,"4.5,4,3,2.5,4,4,4.5,5,4.5,4,4",Great value and service
9478,1,2018-01-09T20:16:09Z,"3,2.5,2.5,4,4.5,4.5,4.5,4.5,3,5,4,5",Suite room was unsatisfactory
9479,220,2018-01-09T20:16:09Z,"4,4,3.5,4,5,4.5,4.5,4.5,4,4.5,4,3.5",Outstanding!
9480,0,2018-01-09T20:16:07Z,"3,4,4,4.5,5,4.5,5,5,4.5,4.5,4,4.5",Clean and good value
9481,385,2018-01-09T20:16:07Z,"4.5,4,4.5,4.5,4.5,4,4,4,4.5,4,4",One of the nicest Econo Lodges I've seen. Friendly staff
9482,290,2018-01-09T20:16:06Z,"2.5,4,4.5,4.5,5,4,5,5,4.5,4.5,4",Really Gone Downhill
9483,45,2018-01-09T20:16:06Z,"4.5,3,3.5,4.5,5,4.5,4.5,4.5,4,4,4,3","""Quality"" Inn"
9484,5,2018-01-09T20:16:06Z,"3.5,1.5,2.5,3,4.5,4,4,4.5,4.5,4,4.5,4.5",Mission Trip
9485,34,2018-01-09T18:32:39Z,"4.5,4,4.5,4.5,4.5,4,4,4,4,4.5,4,4",Comfortable Setting and Good Food
