res_id,name,tel,rank
7257,Fédération Française de L'Aperitif,+33 9 82 38 33 66,2101
7258,"La Rotisserie d'en Face, - CLOSED",+33 1 43 26 40 98,
7259,Al Myuteu1917,,20295
7260,Le bugatti,+33 1 42 50 37 40,6901
7261,Grazie Italia,+33 7 77 38 49 79,11456
7262,Le Flamboyant,+33 1 73 70 84 58,8764
7263,Pizza Hut Paris Opéra,+33 1 42 65 16 00,14584
7264,Parisii,+33 9 53 93 93 57,11319
7265,El Papi Chulo,,13082
7266,Charlotte,,13115
7267,Papito,+33 1 45 61 47 51,1127
7268,Le P’tit Musset,+33 1 42 27 36 78,12826
7269,Le Plongeoir chez Hermes,+33 1 42 22 80 83,6318
7270,Un Jour Toujours,+33 6 13 81 40 38,
7271,O'tacos Passy,+33 1 40 71 62 77,
7272,Roxie,+33 1 53 75 31 00,8153
7273,L'Alexandrie Cafe,3368092962,11689
7274,Le Moulin de Rosa,+33 1 42 78 07 31,
7275,Guo Min Paris,+33 1 42 08 88 88,7559
7276,Sree Krishna,+33 9 87 30 80 30,6394
7277,Tagawa,,14005
7278,Hanoi Vietnamien,+33 1 42 08 28 20,7563
7279,"MG Road, - CLOSED",+33 1 42 76 04 32,
7280,"Curry Street Indian Delicatessen, - CLOSED",+33 9 52 41 65 99,
7281,Josefin Restaurant,+33 1 55 33 22 17,2215
7282,Le Vaisseau Vert,+33 6 70 48 69 19,569
7283,La Factory,+33 1 40 19 17 58,11850
7284,Au Village du Maroc,,14005
7285,Grains Nobles et Plus,+33 1 75 57 89 07,166
7286,L'Artisan Du Burger,,8809
7287,Le Sorbon,+33 1 43 54 40 19,15126
7288,Le Fonio,+33 1 56 24 02 38,4560
7289,Le Citizen Bar & Restaurant,+33 1 83 62 55 50,5872
7290,L'Ecritoire,+33 1 43 54 60 02,5454
7291,Le Refuge des Fondus,+33 1 42 55 22 65,2592
7292,Fuxia,+33 1 42 72 22 74,6220
7293,Pizza30.Com,+33 1 45 39 30 30,10047
7294,L'Eglantine,,14500
7295,McDonald's,+33 1 56 09 08 52,12684
7296,Le Bistrot D'en Face,+33 1 42 01 58 80,12792
7297,Maison Nicoulet,+33 1 45 01 76 97,11574
7298,Le Voltigeur,+33 1 43 43 26 13,
7299,Fête a Crêpe,,10201
7300,La Chope des Compagnons,+33 1 42 77 59 49,10445
7301,Merci Jérôme,+33 7 81 86 16 01,14271
7302,Hala Chez Jad,+33 1 70 69 95 23,6649
7303,Taigasu,+33 1 48 28 19 14,5895
7304,Pasta Pizza Chez Jad,+33 9 81 22 75 22,12081
7305,Café Messena,+33 1 42 60 10 89,12894
7306,Perotti Franck,+33 1 47 63 75 68,15319
7307,Le Petit Paris,+33 1 42 26 66 28,9301
7308,Monak,+33 1 45 63 14 97,15401
7309,Au Coin Pasteur,+33 1 43 20 79 80,6605
7310,"Thaim, - CLOSED",+33 1 42 96 54 67,
7311,Le 1 Cinq,+33 6 14 73 39 55,3602
7312,Nino Pizza,+33 1 45 72 21 57,9750
7313,Le Bourbon,+33 1 44 07 19 74,14711
7314,kadoya,+33 1 49 26 09 82,10600
7315,Baskin-Robbins Garden 5 E-mart Store,+82 2-2043-2642,
7316,Le Comptoir du Sushi,+33 1 40 56 05 45,13098
7317,Arito sushi paris,+33 1 42 22 01 00,14257
7318,La Taverne des Buttes Chaumont,+33 9 81 76 43 10,2736
7319,Tacos Dore,+33 9 86 48 31 69,8668
7320,Braisenville,+33 9 50 91 21 74,747
7321,L'Absolu,+33 1 43 80 51 82,8620
7322,Les Baux de Paris,+33 1 47 07 91 58,
7323,Boulangerie Blé D'Or,+33 1 48 05 81 03,13711
7324,Al Mankal,+33 1 40 70 01 45,5130
7325,First Lap,+33 1 40 35 16 57,4705
7326,Le Pure Cafe,+33 1 43 71 47 22,3152
7327,Mais Que Dolce,+55 11 2028-1877,3154
7328,Padoca do Brique,+55 11 5102-4800,7434
7329,Maria Açaí,5.51E+11,17374
7330,"Twin Burger, - CLOSED",+55(11)3081-9102,
7331,Sisttina,+(55)30821820,
7332,Cantina Roots,+55 11 97626-8055,9163
7333,Sushi Home,11-3832-1406,3837
7334,Sushi Lika,(11) 3207-7435,126
7335,Vivenda do Camarão -  Shopping Anália Franco,+55 11 4613-2600,6117
7336,Restaurante Tantra Mongolian Grill,+55(11) 2157 2891,238
7337,Sakae Sushi,,17015
7338,Cantinho Do Viaduto,,8335
7339,Casa do Pao de Queijo,11-3479-3363,4871
7340,Le Jady's Restaurante,,4115
7341,To Com Fome,,14685
7342,Casa do Pastel,11 27413689,4472
7343,Caluma Buffet E Restaurante,1155091916,1402
7344,Marcel Restaurant,+55 11 3064-3089,361
7345,Macondo Raizes Colombianas,11986164184,16587
7346,Thalight,+55 11 5681-6978,
7347,A Festa De Valdete,,6575
7348,Why Comida de Boteco,55-1150523123,16576
7349,Tres Bar & Grill,5.51E+11,16915
7350,Restaurante Oriental Ting,+55 11 3022-5050,10802
7351,"Gallos Lanchonete, - CLOSED",,
7352,Restaurante Clube Hípico de Santo Amaro,+55(11)55240600,9889
7353,Brascatta Pizza Bar,1136485898,1375
7354,Queijuz,5.51E+12,
7355,Prainha Interlagos,+55 11 5669-1658,15574
7356,Farfalla Restaurant & Pizza,+55 11 3085-8146,1179
7357,Churrascaria Garzon 33,11 94558 3137,4858
7358,Padaria Supreme,+55 11 3739-0056,4696
7359,Roast Burger e Sandwich,+55 11 3862-1803,4643
7360,Zap Bar,,7584
7361,Restaurante Comadres Momentos e Sabores,+55 11 2341-3955,3835
7362,Bar do Batista,,6715
7363,Raisin Bread Paes e Lanches,,10640
7364,Casa Nápoles,+55 11 23640548,
7365,Lanchonete Dipo,+55 11 3256-4171,6431
7366,Engenho Beer,+55 11 95241-1207,7883
7367,Mr. Texas,+55 11 20993668,7672
7368,Padaria Fiorella,+55 11 5061-4368,
7369,Via Capri Pizza Club,+55 11 2293-0444,11008
7370,Barskiy Dom,5.51E+12,4009
7371,Gastronomia,+55 11 3287-9096,8587
7372,Lanchonete Monkin,,14179
7373,Bambani Pasta & Dolce,,12835
7374,King Açaí E Batataria,1129859995,9767
7375,Braz Pizzaria,+55 11 2366-9894,872
7376,Restaurante Santo Fogao,,9347
7377,Calicione Gourmet,,10320
7378,Yakissoba da Mamma,1158247395,11754
7379,Barah Sabor de Ouro,5.51E+11,10370
7380,Brasa Nativa,,14887
7381,Cafe Restaurante Praca Sao Paulo,+55 11 3313-2329,4246
7382,Padrao Padaria,55712350,11021
7383,Jola Parrilla,(11) 3034-3773,13706
7384,Kemp Sushi,+55 11 2476-2621,2775
7385,Stadium Cafe,,8723
7386,Tonnelli Pizzaria,,
7387,Buena Pinta Churreria y Bodeguita,11965922587,2077
7388,Cervejaria Nacional,+55 11 3034-4318,337
7389,"La Dolce Vita, - CLOSED",,
7390,Bar BTNK,+55 11 2601-4110,3728
7391,Believe Cafe,,15612
7392,Montanha Lanches & Cia,,14520
7393,,,
7394,Bil Pizzaria,,12904
7395,Restaurante 365,+55 11 3787-3400,1841
7396,Espaço Andersen,+(55)1135015566,8077
7397,Cantina Roperto,+55(11) 3288-2573,548
7398,Maria Linguiça Bar,1135865601,4525
7399,Tah,,6991
7400,Cantinho De Minas,,8418
7401,Kiloliba,+55 11 2369 0166,6103
7402,Ganam Chinese Style Foods,5.51E+11,2911
7403,All Parmegiana Shopping Interlagos,+55 11 97648 0188,7663
7404,Grill Joao Mendes,,9708
7405,Beef & Burguer,+55 11 2628-0502  ​,6519
7406,Juca Restaurante,,9422
7407,Facultativo,1138710161,15612
7408,Giraffas Largo Xiii,,8116
7409,Cosmopolitan Cafe E Bistrô,1145629012,17500
7410,,,
7411,Pizzerie e Ristorante Siberius,,10247
7412,Dona There - Cafe & Grill,,7212
7413,Barpiloto,,9002
7414,Terra Do Fogo,+55 11 3078-4941,17485
7415,Starbucks,,
7416,Restaurante Chi Fu,+55 11 3112-1698,
7417,Red,987370125,13400
7418,Belos Bar,,12017
7419,Bela Napole,,5772
7420,Bella & Buona,,6533
7421,Veloso Bar,+55(11)5572 0254,203
7422,Madero Steak House,+55 11 2268-0199,1964
7423,Moncloa Acai & Saude,1125899205,8682
7424,Pizzaria & Choperia Piarello,(11) 3673-0991,2701
7425,"Griletto Grelhados & Parmegianas, - CLOSED",,
7426,Belisk's,1123072755,9164
7427,Almanara,+55 11 3085-6916,234
7428,Mistral Restaurante,11-3037-7001,8028
7429,Vivenda Do Camarao,,8158
7430,Morada Da Cerveja,,15612
7431,Burger King,+55 11 39954-500,
7432,Marmitao Paulista,,9276
7433,Ponto Da Esfiha,,11759
7434,Aritanas Bar,,13654
7435,Cacique Azul,,4891
7436,Cafe Largo Do Japones,,
7437,Bar Da Dirce,,9573
7438,Padaria Sao Domingos,1131047600,
7439,Acai Power,+55 11 3207-6610,14737
7440,Pecorino,+55 11 3842-2375,584
7441,Black Beef - Vila Olímpia,5.51E+11,9425
7442,Pizzaria Colombari,(11) 5677-7878,7515
7443,"Bar e Restaurante Atlânta, - CLOSED",,
7444,Bar Estação Choperia Anastácio,5.51E+12,16545
7445,Lanchonete Bibi,,8453
7446,Bacio di Latte - Jardins - Bela Cintra,5.51E+11,
7447,Mister Donuts Tolle,,9199
7448,o Bellosandu,1138628101,5577
7449,Koffie,1143719500,12333
7450,Requeijao Beiruth Bar,,14745
7451,Bar Samba,11-3819-4619,750
7452,Pizzaria Serra Verde,29942848,9094
7453,Pizzaria Porcino,,7072
7454,Manteigaria Lisboa,+55 11 3284 9900,
7455,Lanchonete Linda Frei,+55 11 3871-9477,17185
7456,The Steak Factory,,6857
7457,Katsuro Sushi,1138340791,10383
7458,S R Tecnologia,,13454
7459,Big Salgados,,15612
7460,El Huarique,+55 11 3062-1794,6783
7461,Barolo São Paulo,5.51E+11,277
7462,Ripa na Brasa ( Bras ),+55 11 2694-3416,1923
7463,Vulcano,+55 (11) 2574-0545,3040
7464,Estancia Caipira,+55 11 2954-7011,7510
7465,Nobu Sao Paulo,+55 11 3846-7373,2016
7466,Lanchonete E Pastelaria Familiar,,13630
7467,Armazem Morumbi Restaurant,+55 11 2845-0370,2324
7468,HamburgueriaDelivery,011-3567-0002,16649
7469,Famis Burger - Hamburgueria Gourmet,5.51E+11,17040
7470,Santa Gula Chocolateria,,
7471,Pizzaria Nova Veneza - Loja São Judas,50717237,9181
7472,Empório Pão Brasil,1156410333,13238
7473,Kisin Lanchonete,1150447093,17322
7474,,,
7475,Vicoboim,1126594840,3036
7476,Cakess,+55 11 99132-5327,
7477,Le Pingue,+55 11 99600-2119,10336
7478,Barracao Bar,,15612
7479,Bastrô,(11) 3078-4005,5590
7480,Pizza Crek Ministro Godoi,5.51E+11,9895
7481,Manifesto Bar,+55 11 2574-5256,2398
7482,Tutti Pizzas,,9561
7483,Picnic Gastronomia,+55 11 3081-4064,2605
7484,Vandus Restaurante,1131017738,9865
7485,Trattoria Nacional,+55 11 5052-0520,132
7486,Gaba Paes,,13557
7487,Restaurante e Happy Hour Tolledo's,+55 11 3569-4009,17206
7488,Bar E Lanchonete Rocha,,15612
7489,"Barnaldo MPB, - CLOSED",+55 11 99911-3798,
7490,Fran’s Cafe,+55 11 3227-9816,17352
7491,Restaurante Grandi Amici,5.51E+12,6805
7492,Grill Burger's,+55 11 5666-4669,9624
7493,Benê Food Des Art,5.51E+12,11061
7494,Casa Incanta Gourmet,5.51E+12,7550
7495,Polpa Do Caju,,11679
7496,Erva Doce,1151810869,13172
7497,Lig Burguer Premium Perdizes,5.51E+11,17176
7498,Hot Pot Restaurant,1132411338,
7499,Hamburgueria Novos Veganos,+55 11 98764-6329,5979
7500,Benedito,+(55)113624.1000,7092
7501,"Piola Jardins, - CLOSED",+55 11 3064 6570,
7502,Si Senor Tex-mex,,15612
7503,Don Leon São Paulo,+55 11 93289-5880,2657
7504,Ciao Pizzeria Napolitana,1135306657,9304
7505,New Point Bar,,
7506,Ja Sei Choperia,,10715
7507,Horebe Delicias,,9538
7508,Dgd Nutricao Saudavel,,12076
7509,Novo Sabor,,7122
7510,Paes Doces le Champ de Ble,3743-6013,
7511,Burger On Fleek,+55 11 2649-6404,4763
7512,Nova Carijos,,14650
7513,Pastelandia,,9188
7514,Casa Barao,1136431200,15447
7515,Jirau Lanches & Sucos,,14855
7516,Java Sucos & Lanches,,10537
7517,Remelexo Bar E Choperia,,13371
7518,Coffee Break,,
7519,Jirau Burger,,8915
7520,Cone Pizza,,7275
7521,Jacks Burgs,,9195
7522,Pinheiros's Bar,,11331
7523,Nozomi,(11)2338-3327,2162
7524,Sushi Bar Boa Praca,,11153
7525,Josefina,,6485
7526,Bar E Lanchonete Big Boy,,10422
7527,Margot Bistrot,+(55)11 2309-9515,428
7528,Lanchonete Charm Das Perdizes,,9802
7529,O Hidrante Bar E Lanches,,11616
7530,Nakato Restaurante Japonês,+55 11 2084-3199,6908
7531,Lanchonete Almirante,,12412
7532,Turma Do Espeto,,11613
7533,Mc Donald's,1332894276,
7534,Blenz,+55 11 3043-9041,
7535,Espetinhos Iguatemi,,12031
7536,Francis Salgados,,15612
7537,Estacao Delicia,,13990
7538,Jose Nildo Sucos,,15612
7539,Bottega Bernacca Due,5.51E+11,9275
7540,"Churrasquinho, Assados & Cerveja",,8009
7541,Sukiya Consolação,,4639
7542,Don Victor,,9776
7543,Jsw,,15612
7544,Oceania Cafe,,10991
7545,Panda Interexpress,,5743
7546,La Panqueca,,13283
7547,Recanto Nordestino,,7050
7548,Coffee And Tea,,
7549,Cafe Funchal,,4720
7550,Lanchonete Caiabu,,11403
7551,Julio Pizzas,,8093
7552,Savana Lanches & Acai,,11830
7553,Pedaco Por Pedaco,,16684
7554,Aka Momiji,11 5017-9786,1963
7555,Star Burger,,8590
7556,Lira Cafe,,10837
7557,Terrazza Rooftop,1176543566,707
7558,Star Chicken,,9118
7559,Jrc Sucos E Lanchonete,,11323
7560,Restaurante Soull Gourmet,+55 11 2129-6981,7285
7561,Alfama dos Marinheiros,1138849203,544
7562,Padaria Villa Imperial,+55 11 3045-8506,
7563,La Pergoletta Espressa,5.51E+11,17458
7564,Paparoti Fast Food,,7388
7565,Nagata Sushi,,3437
7566,Makis Place,,6303
7567,Kabula S Bar,,15612
7568,Academia Do Pâo,5.51E+12,4575
7569,Baronesa Paes,1136661528,
7570,Mister Cafe,,14624
7571,Ferrari Pizzaria,,5620
7572,Pizza Kroker,1156672393,7048
7573,Mc Donalds Zaki Narchi,1122816050,12186
7574,Feijao de Corda Viii,,7138
7575,Galeto's - Jardins I,5.51E+11,4429
7576,Tsuyoi Sushi Bar,+55 11 5049-3036,
7577,Cia Do Cafe,,
7578,Pizzaria Bolival Santos,,8620
7579,Subway Liberdade,1132082537,1842
7580,Estrela do Paraiso Pizzaria,+55 11 3887-7513,2531
7581,Katespero Lanchonete,,15252
7582,Siciliano Café,5.51E+11,
7583,Restaurante Da Marlene,5559217443,12696
7584,Restaurante Angor,5.51E+11,10294
7585,Raposo Mei,,11023
7586,Hi-Bike,,11160
7587,Esfiha Do Gordo,(11) 3228-9905,2855
7588,Restaurante Bancario,+55(0)11 31064701 ,2017
7589,Arabin,+55 11 3892 4792,3290
7590,Kansha Restaurante,+55 11 3168-1185,710
7591,Confeitaria Jasmin,5.51E+11,3937
7592,"Elvas Pães, Doces e Pizzaria",+55 11 2063 5695,
7593,Pepittus Bar,,10231
7594,Inter Acai,,9106
7595,"Bistro Da Vo, - CLOSED",,
7596,Tasca Do Petisco,,17088
7597,Popeyes,+55 11 20403536,8311
7598,L'Osteria Do Piero,+55 11 3085-1082,476
7599,Nosso Nome,55 11 3675-4018,7609
7600,Familia Comendador Restaurante E Pizzaria,,3014
7601,Mandarina Cakes & Company,113862-9680 ,
7602,Espeto Do Q,,13296
7603,Sia Mariana,(11) 3071-3797,9672
7604,Turcao Esfirras,,15378
7605,"O Melhor Bolo de Chocolate Do Mundo, - CLOSED",,
7606,Bar & Lanchonete Coco-Verde,,9971
7607,Vitoria,,
7608,"Nova Fiori, - CLOSED",,
7609,Neres Beer,,11787
7610,Bandeira Paulista,,5212
7611,Forno & Lenha,,10066
7612,Panela de Vo,,7273
7613,Wcs Restaurante,,14165
7614,Snookerpoint,,6579
7615,Tutti Pizza,1136620752,3495
7616,Habanero Bar Das Americas,5.51E+11,445
7617,Lanchonete Santo Espeto,,10574
7618,Padaria Senhor Pao,+55 11 99964-9705,
7619,Ker Restaurante,,4783
7620,"Universo Do Pastel, - CLOSED",,
7621,Vila Heitor,1138627344,2138
7622,Assim Assado Espetinhos Moema,(11) 5041-0964,1810
7623,Nagayama Consolocao,11 30640110,1400
7624,Ponto China,3104-4685,3336
7625,Valdete Bar e Lanchonete,,14761
7626,"Cachoeira Tropical Natural, - CLOSED",,
7627,Imperatriz Villa Bar,1136444363,1567
7628,Sobremesas E Cia,1136755100,4491
7629,Village Bar,,14836
7630,Dois Pauzinhos,,8912
7631,Villagio Cafe,,
7632,Costela Dourada,1132032212,4823
7633,The Fifties Traditional Burger,+55 11 2268-2250,2420
7634,Grand Pizza Mooca,1136376871,7169
7635,Chilic Doces,,6862
7636,Restaurante Florestal,,8042
7637,Restaurante Tabu,,5920
7638,2 Santo Bar,+55 11 3115-1903,17496
7639,Villas Panquecaria,,15129
7640,Vingelli e Souza,,12393
7641,Nha Maria Café e Restaurante,+55 11 3392-7034,4901
7642,Rainha Do Parque Do Carmo,,14520
7643,Selaria Ascot,,15612
7644,Pizzeria L Arte Di Leo,1120982868,1748
7645,Recanto Doce,1132772399,
7646,Voleios Bar,,14991
7647,Real Da Jacina,,14683
7648,Volupia Cafe,,
7649,Balbina Restaurante,+(55)1136388555,2214
7650,Quickies,+55(11)3285-1400,7915
7651,Papai Halim Lanches Arabes,1133615566,2571
7652,Cacau Show,(011)2548-5595,7154
7653,Lanchonete Nova Paim,,15612
7654,Ripa's Grill e & Cafe,1137331434,5167
7655,Vitoriana A Pizza Definitiva,,
7656,Vitoria Frutas,,14409
7657,Pizzaria Vitoria Forno A Lenha,,12858
7658,Kitkat Chocolatory,,9060
7659,Cantina Gigio,+55 11 3228-2045,229
7660,Kopenhagem,+55 11 3831-2995,
7661,Gemma Restaurante,+55 11 2157-8612,1849
7662,Galeto Di Paolo - Vila Olímpia,+55 11 2478-0990,595
7663,Greguus,5.51E+12,4551
7664,Churrasquinhos 2 Minutos,,9503
7665,America Shopping Eldorado,+55 11 3030 2913,2868
7666,Casa do Pao de Queijo,(11) 97656-3324,2637
7667,"Ye Olde Pub, - CLOSED",+55 11 3804-3894,
7668,Cafeteria Alpina,,
7669,Gorilla,5.51E+11,5388
7670,Restaurante Don Curro a la Sabrina,+55 11 3060-8533,738
7671,Boteco do Zoutros,1125928186,6779
7672,Bar Botânico Pinheiros,11 97307-5197,
7673,Lujain Restaurante Arabe,+55 11 5587-4489,10896
7674,Almanara,+55 11 3812-6990,6209
7675,Vivenda Dos Paes Lanches,(11) 5181-2306,
7676,Prainha Paulista,(11) 3284-6345,3583
7677,Puerto Madero - La Parrilla,+55 11 4612-3565,13001
7678,Quintal Da Vila,,4963
7679,Terraco Insalata,+55 11 2737-7914,291
7680,Bar Do Chico,,14171
7681,Santo Feijao Restaurante Bar e Cafe,,15612
7682,Hermes,,8003
7683,Vera Refeicoes,,15612
7684,Gordo's,,4603
7685,Bar Da Nereide,,14637
7686,Pizzaria Ideal-Belenzinho,2605-7492,1191
7687,Cupcake.ito,+55 11 3044-1994,
7688,Vivacci,+55 11 3168-0141,16680
7689,Bar e Lanches Santa Fe Do Sul,,12872
7690,La Squadra Bar,+55 11 3586 9196,3903
7691,Sushi Nakay,,16533
7692,La Casa Nostra Cantina,+55 11 95393-3102,3088
7693,Marcante,,14364
7694,Hocca Bar,+55 11 3227.6938,332
7695,Restaurante Ogawa,(11) 5584-9395,609
7696,Armazem Sao Jose,1127372726,5511
7697,Lanchonete Estrela da Bom Pastor,1123661494,7698
7698,Recanto Da Pizza,,7065
7699,Kandahali,+55 11 5671-4915,9025
7700,"Bar e Lanchonete Bondia, - CLOSED",,
7701,Santagusta,,13580
7702,Boteco 322,,14618
7703,Brasa-Brasa Casa de Grelhados,+55 11 5505-2855,4654
7704,Pizzeria La Favoritta,,14695
7705,Salve Jorge Bar E Lanches,,11528
7706,Santo Brinde,+55 11 2503-3480,3532
7707,Bar Do Freitas,,15612
7708,Dom Pizza,,11626
7709,Bar Vila Rica,,13643
7710,Jordão Bar,5.51E+11,400
7711,Gourmet Paulista,,12727
7712,Max Mini,,6927
7713,Pecorino,5.51E+11,8960
7714,Bar e Lanches Adriman,,13814
7715,Gabarito,,7288
7716,Espeto Sul,1178885110,9320
7717,Mega Esfiha,,14943
7718,Pandareu,11-3047-6104,
7719,Temakeria e Cia,1132873291,4896
7720,Shahiya,+55 11 2537-3337,1427
7721,"Restaurante Hum Dois Feijao com Arroz, - CLOSED",+55 11 4625-2025,
7722,Amigo's Bar,,15612
7723,Pateo do Palacio,+55 11 4904-4070,1955
7724,Ruazinha Gastrônomia,5.51E+12,9074
7725,Viccino Restaurante,+55 11 3251-3353,3338
7726,Hooters,+55 11 3586 6357,3159
7727,Camafeu Cafe E Lanches,,17247
7728,Starbucks,1131595032,
7729,Vinil Burger,+55 11 3881-5103,
7730,Cheesecakeria,5.51E+11,
7731,Armazem Da Fazenda,26386820,3152
7732,Pizzaria Natalia,1159713618,7651
7733,Cafe Do Padre,,10104
7734,Keeta's,,15612
7735,Usina Brasil Do Pastel,1139725861,6594
7736,Kibom Pasteis,,12418
7737,Parada Do Espeto,,11906
7738,Café Canelinha - Original,+55 11 32296720,
7739,Kibemania,,7614
7740,Portal,,12374
7741,O Engenheiro Restaurante,+55 11 3798-2004,13374
7742,Barao Da Vitoria Lanches,,14212
7743,Ponto Da Freguesia,,14462
7744,Natural Da Terra,55 11 5090-0160,
7745,4EAT,1133607338,6255
7746,Kipastel,,12647
7747,Killocura,,11138
7748,Italia Mia Ristorante,+55(11) 3063-5799,3287
7749,Okinawa,,4494
7750,La Taberna,,15073
7751,Divino Chopp,(11) 27374100,4694
7752,Castelo de Viana,,15455
7753,Cafe E Pao de Queijo,,
7754,Bistrot Gourmet,(11) 97792 - 4000,3669
7755,Bon Grille,(11) 2252-2060,17278
7756,Bomboniere Estrela Doce,,13665
7757,Comunidade Bar Do Bola,,13689
7758,Todos Os Santos,,5807
7759,Saborea Te y Cafe,+55 11 3871-0268,
7760,Komezushi,1150165152,7891
7761,Lanchonete Rosam,,11341
7762,Sushi plus,1135820602,17099
7763,Bedoni's Bistro,+55 11 2495-1689,9717
7764,Grecco Esfiharia e Pizzaria,,9810
7765,Mana Pizzaria,1132070101,4155
7766,Coracao Do D Ouro,,12217
7767,Chestas Lanchonete,,11127
7768,Restaurante E Lanchonete Milmilhas & Cia,,12406
7769,Restaurante 280 - Ii,,15612
7770,Point Do Acai,,15612
7771,Central Pizzaria,,10435
7772,Serafim Moema,+55 11 5052-0473,1586
7773,"Interlagos Grill , Pizza & Bar",+55 11 5667-7722,7568
7774,Milló Restaurante,+55 11 32551192,15425
7775,Ragazzo,1150585693,17353
7776,Rio D'Ouro,,15612
7777,Restaurante Da Vovo Polenta,,13359
7778,Botuca Bar Tatuape,+55 11 2227-1776,4311
7779,Mika's Pasteis,,11731
7780,Bella Mooca Pizzaria Vegana e Vegetariana,5.51E+12,8868
7781,Restaurante Cangote,+55 11 94550-1915,9485
7782,"Bomboniere Paulista, - CLOSED",,
7783,Tapiocaria Estrela,,6971
7784,Carioca's Bar e Lanches,,15266
7785,Nova Canaa,+55 982626606,8121
7786,Ld Pamplona,,14678
7787,Joanin Pizza,,5667
7788,Restaurante Lilló,+55 11 5572-3177,442
7789,Restaurante Chines Kahen,,8265
7790,Pizza Prime,5.51E+11,3805
7791,Buteco Malelu,,
7792,Divino Portuga,+55 11 5181-4934,6489
7793,Bistro Impacta,,
7794,Selektion,,13420
7795,Sushi Yanji,1131411154,2383
7796,Sodie Doces,,3574
7797,Churrascaria Brasao,,12259
7798,Cantinho Do Baiao De Dois,,9615
7799,Cantinho Do Assai,,15219
7800,Gm Rotisserie,,10712
7801,Santa Marta Paes,(11) 3865-2432,
7802,Spoleto,+55 11 3262-4311,16816
7803,Made by Nina,+55 11 5102-2442,
7804,Cafe & Sabor,,11450
7805,Bogo Cafe,,
7806,Bacio di Latte - Moema - Anapurus,+5511 4301.7695,
7807,Bacio Di Latte - Perdizes - Cardoso de Almeida,+55 11 3662-6301,
7808,Bacio Di Latte - Shopping Analia Franco,+55 11 2671-2099,
7809,Espetos Bar,+55 11 3875-5542,3521
7810,Restaurante Alegria do Galo,+55 11 5533-7902,12326
7811,Pizzaria 3 Estrelas,5816-9581 / 5510-2059,10108
7812,Vie Rose,+55 11 93318-2019,459
7813,La Confeitaria,+55 11 2157-0008,
7814,Cama e Cafe Sao Paulo,1131013760,4282
7815,Eugênio Café & Bistrô,+55 11 4883-1125,6511
7816,Cafe & Bistro Santa Clara,+55 11 4323-3005,8423
7817,Casa Do Pao De Queijo,,7707
7818,Lig-Lig,+55 11 3992-6964,4836
7819,Tirrenos Grill,,4632
7820,Cantinho Do Chef,,17328
7821,,,
7822,Melts Hamburgueria,+55(11)3208-2166,2295
7823,Cateto - Beber E Comer Artesanal,994109027,1008
7824,Casa Ibitirama Lanches,,7271
7825,Sorveteria Soroko,(011) 3258-8939,
7826,Casarao Do Cafe,,
7827,Figueira Rubaiyat,+55(11)3087 1399,190
7828,China In Box,+55 11 3872-2275,4927
7829,The Blue Pub,1132848338,625
7830,Santa Coxinha,+55(11) 2345-4249,542
7831,Cervejaria 1 De Abril,,12970
7832,Temakeria Osaka Sushi,11-4563-2001,16726
7833,,,
7834,Lanches Tostao,,10695
7835,Pecorino Shopping Vila Olimpia,+55 11 3044-5879,2494
7836,Rei da Pizza - Perdizes,5.51E+11,12966
7837,Nakombi Parque Villa Lobos,11-43718979-43718982,2743
7838,Bar Lanches Ferreira,,15612
7839,Cia Do Coco,,12569
7840,Leckerz Doces & Tortas,5.51E+11,
7841,Bar  E Conveniencia Horto Do Ipe,5511-8462,11272
7842,Moema Cafe,,7572
7843,Mania de churrasco,+55 11 36774056,12813
7844,Pizzaria Turim Bella,1138626767,6706
7845,Busger,+55 11 99553-2008,1622
7846,Cincinato Braga,,
7847,Galeno,11-2503-9265,10927
7848,Lemos Burger and Refeicoes,+55 11 5594-0681,17355
7849,Sushi Papaia Veiga Filho,+55 11 3666-5757,1584
7850,Dodo Lanches,,13647
7851,Hauscafe,,
7852,Tuti Pizza,+55 11 2941-0064,3691
7853,Restaurante ETNA,,10530
7854,Hollyood Cafe,,
7855,Forneria Virou Pizza,+55 13 3466-9373,3511
7856,"Homelete, - CLOSED",+55 11 32019147,
7857,Pereira's Pizzas,37140633,2874
7858,Coffee Shop Brazil,,
7859,Stilus Burguer,+55 11 3032-6070,17186
7860,Comer Beber Viver,,7745
7861,Picui Grill,,11509
7862,Espresso Sp,,
7863,Temakiando,,16763
7864,Mei Mei - Js,,6657
7865,Belo Prato Restaurante,+55 11 3938 9797,14544
7866,Cevada Bar,,12551
7867,Fevereiro,,13822
7868,Pizza Place,,12338
7869,Nova Garoto,,7983
7870,Jardim Azul Restaurante,1138268117,13353
7871,Pizzaria Sueli La Piu,,15295
7872,Italianinho Pasta E Cia,+55 11 3256-7849,5303
7873,Kampai Karaoke,,7765
7874,Coremas,,6518
7875,Restaurante Frutifica,+55 11 3642-1165,6326
7876,Delicias Sabor & Cia,,7650
7877,Cordeiro Lima Lanches e Doceria,,6277
7878,Casablanca Cafe,+55 11 3375-8530,
7879,Le Pain Quotidien,+55 11-3758-3597,2956
7880,Juanito's Empanadas Artesanales,+55 11 2679-2333,648
7881,Conexao Cafe,,
7882,Monte Alegre,,12482
7883,"Campagnola, - CLOSED",,
