cuisiness_ID,primary_cuisiness,cuisines,special_diets,cus_rest_rank
8698,Brazilian,"Brazilian, Contemporary, Healthy, South American",,2121
8699,Pizza,Pizza,,1169
8700,Brazilian,"Brazilian, Bar, South American",,1017
8701,Seafood,Seafood,,312
8702,Unknown,,,
8703,Unknown,,,
8704,American,"American, Brazilian, Bar, Pub, South American",,568
8705,Unknown,,,
8706,Unknown,,,
8707,Peruvian,"Peruvian, Latin, Spanish",,
8708,Unknown,,,
8709,Chinese,"Chinese, Seafood, Sushi, Healthy, Japanese",,168
8710,Unknown,,,
8711,Unknown,,,
8712,Unknown,,,
8713,Unknown,,,
8714,Unknown,,,
8715,Pizza,Pizza,,803
8716,Brazilian,"Brazilian, Bar, Pub, South American",,1226
8717,Unknown,,,
8718,Italian,"Italian, Pizza",,1041
8719,Unknown,,,
8720,Unknown,,,
8721,Unknown,,,
8722,Unknown,,,
8723,Pizza,Pizza,,1079
8724,Unknown,,,
8725,Unknown,,,
8726,Unknown,,,
8727,Bakeries,"Brazilian, Cafe, South American",,97
8728,Unknown,,,
8729,Brazilian,"Brazilian, Cafe, Fast Food, South American",,
8730,Unknown,,,
8731,Unknown,,,
8732,Pub,Pub,,636
8733,Brazilian,"Cafe, Brazilian, South American",,
8734,Cafe,"Diner, Cafe, Healthy, Soups, Fruit parlours",,
8735,Brazilian,"Brazilian, Cafe, South American",,
8736,Italian,Italian,,418
8737,Pizza,Pizza,,1325
8738,Diner,Diner,,704
8739,Italian,Italian,Vegetarian Friendly,47
8740,Steakhouse,"Brazilian, Barbecue, Steakhouse, South American",,
8741,Pizza,Pizza,,894
8742,Dessert,"Japanese, Sushi, Asian",Vegetarian Friendly,31
8743,Unknown,,,
8744,Cafe,Cafe,,
8745,Japanese,"Japanese, Sushi",,
8746,Pizza,Pizza,,807
8747,Brazilian,"Brazilian, Grill, South American",,1575
8748,Japanese,"Japanese, Sushi",,
8749,Unknown,,,
8750,Bakeries,"Cafe, Brazilian",,67
8751,Brazilian,"Brazilian, South American",,2872
8752,Bar,"Bar, Pub",,769
8753,Lebanese,"Lebanese, Middle Eastern, Mediterranean, South American",,94
8754,Unknown,Pizza,,
8755,Unknown,,,
8756,Unknown,,,
8757,Brazilian,"Brazilian, Portuguese, European, South American",,3351
8758,Japanese,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Gluten Free Options",58
8759,Unknown,,,
8760,Unknown,,,
8761,Steakhouse,"Brazilian, Barbecue, Steakhouse, South American",,
8762,Unknown,,,
8763,Unknown,,,
8764,Bar,"Bar, Pub",,1182
8765,Contemporary,Contemporary,Vegetarian Friendly,
8766,Italian,"Italian, Pizza",,963
8767,Unknown,,,
8768,Unknown,,,
8769,Brazilian,"Bar, Brazilian, South American",,
8770,Japanese,"Japanese, Sushi, Asian",,993
8771,Unknown,,,
8772,Unknown,,,
8773,Italian,Italian,,153
8774,Diner,Diner,,652
8775,Unknown,,,
8776,American,"Diner, American, Fast Food",,595
8777,Unknown,,,
8778,Bakeries,"Brazilian, Cafe, Diner, South American",,119
8779,Barbecue,Barbecue,,452
8780,Brazilian,"Brazilian, South American",,3047
8781,Brazilian,"Brazilian, South American",,2241
8782,Unknown,,,
8783,Unknown,,,
8784,Unknown,,,
8785,Italian,"Italian, Pizza",,67
8786,Italian,"Italian, European",Vegetarian Friendly,78
8787,Seafood,Seafood,,251
8788,Italian,"Pizza, Italian",,723
8789,Japanese,"Japanese, Asian, Sushi",,406
8790,Chilean,"Chilean, South American",,2
8791,Unknown,,,
8792,Pizza,Pizza,,760
8793,Fast Food,Fast Food,,527
8794,South American,South American,,2097
8795,Grill,Grill,,156
8796,Pizza,Pizza,,789
8797,Brazilian,"Brazilian, South American",,1259
8798,Pizza,Pizza,,713
8799,Japanese,"Japanese, Sushi, Asian",,524
8800,Unknown,,,
8801,Unknown,,,
8802,Brazilian,"Brazilian, South American","Vegetarian Friendly, Vegan Options",1344
8803,Brazilian,"Brazilian, South American",,962
8804,Unknown,,,
8805,,,,
8806,Japanese,"Japanese, Sushi, Asian",,636
8807,Japanese,Japanese,,737
8808,Unknown,,,
8809,Dessert,,,542
8810,Brazilian,"Brazilian, South American",,2439
8811,Brazilian,"Brazilian, Contemporary","Vegetarian Friendly, Gluten Free Options",67
8812,Dessert,"Brazilian, South American",,390
8813,Unknown,,,
8814,Chinese,"Chinese, Brazilian, South American",,
8815,Unknown,,,
8816,Quick Bites,"Mexican, Healthy","Vegetarian Friendly, Vegan Options",6
8817,Italian,Italian,,539
8818,Unknown,,,
8819,Bar,"Bar, Pub",,1007
8820,Unknown,,,
8821,Brazilian,"Brazilian, South American",,1688
8822,Chinese,Chinese,,65
8823,Pizza,Pizza,,1078
8824,Unknown,,,
8825,Unknown,,,
8826,Unknown,,,
8827,Unknown,,,
8828,Unknown,,,
8829,Unknown,"Japanese, Brazilian, South American",,
8830,Japanese,"Japanese, Sushi, Asian",,560
8831,Italian,Italian,,
8832,Unknown,,,
8833,Fast Food,"Fast Food, South American",,537
8834,Unknown,,,
8835,Unknown,,,
8836,Italian,"Italian, European",,171
8837,Brazilian,"Brazilian, Diner, Fast Food, South American",,1248
8838,Unknown,,,
8839,Pizza,Pizza,,463
8840,Greek,Greek,,
8841,Cafe,Cafe,,
8842,Unknown,,,
8843,Cafe,Cafe,,
8844,Mexican,Mexican,,157
8845,Dessert,"Cafe, Brazilian, South American",,
8846,Brazilian,"Brazilian, South American",,1699
8847,Bar,"Bar, Grill, Pub",,2064
8848,American,"American, International, British, Grill",Vegan Options,226
8849,Cafe,Cafe,,3171
8850,European,"European, British",Vegetarian Friendly,1851
8851,Cafe,Cafe,,
8852,Bar,"Bar, Thai, Pub, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",462
8853,British,"British, Healthy","Vegetarian Friendly, Gluten Free Options",
8854,Quick Bites,"Bar, Pub, American, Fast Food, British","Vegetarian Friendly, Vegan Options",1190
8855,Wine Bar,Wine Bar,Vegetarian Friendly,255
8856,Quick Bites,"Cafe, European","Vegan Options, Vegetarian Friendly",
8857,Seafood,"Seafood, Wine Bar, Street Food",Vegetarian Friendly,208
8858,Japanese,"Japanese, Asian, Soups",,445
8859,Chinese,"Chinese, Japanese",,
8860,Brazilian,"Brazilian, South American",,2489
8861,Specialty Food Market,Italian,,29
8862,,,,
8863,Brazilian,"Brazilian, South American",,3769
8864,Bar,"British, Pub, Bar","Vegetarian Friendly, Gluten Free Options",1007
8865,Italian,"Italian, Bar, Pizza, Pub",Vegetarian Friendly,846
8866,Bar,"Bar, Cafe, Pub",,2221
8867,Italian,"Italian, Pizza, Mediterranean, Tuscan, Central-Italian",Vegetarian Friendly,1077
8868,Italian,"Italian, Lebanese, Mediterranean, Middle Eastern",,1366
8869,Cafe,Cafe,,3430
8870,Italian,"Italian, Pizza, European, Neapolitan, Campania, Sicilian, Southern-Italian, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",252
8871,Quick Bites,Cafe,,596
8872,American,"Fast Food, American, British","Vegan Options, Vegetarian Friendly, Gluten Free Options",9
8873,Bar,"Bar, Pub",,1187
8874,Brazilian,"Brazilian, South American",,2792
8875,Mexican,"Mexican, American, Southwestern",,203
8876,Italian,"Italian, Contemporary",,
8877,French,French,,470
8878,African,"Moroccan, Middle Eastern, African","Vegetarian Friendly, Halal, Gluten Free Options, Vegan Options",19
8879,Italian,"Italian, European",Vegetarian Friendly,1715
8880,Spanish,"Spanish, Cuban",Vegetarian Friendly,226
8881,Cafe,"Cafe, British, Healthy, European","Vegetarian Friendly, Vegan Options",1363
8882,Mediterranean,"Mediterranean, Middle Eastern, Persian","Vegetarian Friendly, Vegan Options, Gluten Free Options, Halal",1810
8883,Italian,"Italian, European","Vegetarian Friendly, Gluten Free Options",738
8884,Italian,"Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",637
8885,British,"British, Grill, Israeli",Kosher,2433
8886,Italian,"Italian, European","Vegetarian Friendly, Gluten Free Options",406
8887,European,European,Vegetarian Friendly,
8888,Vegetarian Friendly,,Vegetarian Friendly,
8889,Italian,"Italian, French, International",,
8890,Bar,"Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",1586
8891,Bar,"Bar, British, Pub, Gastropub",Vegetarian Friendly,192
8892,Brew Pub,"Bar, Pub, Gastropub, British, Brew Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options",2
8893,Cafe,"Cafe, British",,1088
8894,French,"French, European","Vegetarian Friendly, Gluten Free Options",180
8895,Japanese,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",34
8896,British,British,"Vegetarian Friendly, Vegan Options, Gluten Free Options",721
8897,Austrian,"Austrian, European",Vegetarian Friendly,5
8898,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options, Gluten Free Options",13
8899,Bar,"Bar, International, Pub, Healthy",Vegetarian Friendly,2277
8900,Indian,,,97
8901,Japanese,"Japanese, Sushi, Asian, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",64
8902,Pub,Pub,,1310
8903,American,"American, Diner",Halal,742
8904,Seafood,"Seafood, British",,316
8905,Seafood,"Seafood, British","Vegetarian Friendly, Gluten Free Options",86
8906,Bar,Bar,"Vegetarian Friendly, Vegan Options, Gluten Free Options",173
8907,Italian,"Cafe, Italian",Vegetarian Friendly,1321
8908,Indian,Indian,"Vegetarian Friendly, Vegan Options",
8909,Italian,"Italian, Pizza","Vegetarian Friendly, Gluten Free Options",1575
8910,Seafood,"Seafood, European, British","Vegetarian Friendly, Gluten Free Options",13
8911,Mediterranean,"Mediterranean, Turkish, Middle Eastern","Vegetarian Friendly, Halal, Vegan Options, Gluten Free Options",815
8912,Italian,"Cafe, Italian, Spanish, Wine Bar","Vegetarian Friendly, Vegan Options",959
8913,Mediterranean,"Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",118
8914,Bar,"Bar, British",,1857
8915,Italian,"Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Southern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",1015
8916,Cafe,Cafe,,
8917,Cafe,"Cafe, British",Vegetarian Friendly,
8918,Italian,"Italian, Mediterranean, European, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",33
8919,Quick Bites,"Fast Food, Mediterranean, Turkish, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal",181
8920,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",21
8921,Indian,"Indian, Grill, Bangladeshi",Halal,876
8922,Asian,"Asian, Vietnamese","Vegetarian Friendly, Vegan Options, Gluten Free Options",163
8923,Chinese,"Chinese, Asian",,762
8924,Lebanese,"Lebanese, Middle Eastern, Mediterranean",,117
8925,Cafe,Cafe,Vegetarian Friendly,840
8926,Chinese,Chinese,,557
8927,Turkish,Turkish,"Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",104
8928,European,"European, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",652
8929,British,British,,3929
8930,Unknown,,,
8931,Steakhouse,"Steakhouse, Bar, Cafe, Mediterranean",,178
8932,Chinese,"Fusion, Chinese, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",146
8933,Middle Eastern,"Middle Eastern, Persian","Vegetarian Friendly, Halal",434
8934,Cafe,"Cafe, Mediterranean",Vegetarian Friendly,1661
8935,Seafood,"Seafood, British","Vegetarian Friendly, Gluten Free Options",23
8936,Quick Bites,"Bar, British, Pub","Vegetarian Friendly, Vegan Options, Gluten Free Options",160
8937,Seafood,"Seafood, Fast Food",,346
8938,European,"European, British",Gluten Free Options,2082
8939,Quick Bites,Fast Food,,877
8940,Indian,"Asian, Bangladeshi, Indian","Vegetarian Friendly, Vegan Options",258
8941,European,"European, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",153
8942,Japanese,"Sushi, Japanese, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",76
8943,Unknown,,,
8944,Mexican,Mexican,"Vegetarian Friendly, Vegan Options",13
8945,Indian,"Indian, Asian, Balti, Bangladeshi","Vegetarian Friendly, Vegan Options",540
8946,Bakeries,,,208
8947,Cafe,"Cafe, British, International",Vegetarian Friendly,368
8948,Chinese,"Chinese, Japanese, Asian, Korean",,449
8949,Pizza,"Pizza, Greek",,1089
8950,Indian,"Asian, Indian, Fusion, Balti, Eastern European",Vegetarian Friendly,505
8951,Fast Food,Fast Food,,1080
8952,Bar,"Bar, Pub",,1603
8953,Cafe,Cafe,Vegetarian Friendly,
8954,Unknown,,,
8955,Chinese,"Chinese, Asian",Vegetarian Friendly,
8956,Bar,"Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",681
8957,Italian,Italian,,
8958,Italian,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",169
8959,Quick Bites,"American, Fast Food",,1578
8960,Bakeries,"European, Portuguese",,279
8961,Quick Bites,"Bar, British, Pub",,257
8962,Cafe,"British, Cafe",,1380
8963,Quick Bites,"Cafe, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",1174
8964,Chinese,"Chinese, Asian",,392
8965,Chinese,"Chinese, Asian",,798
8966,Fast Food,Fast Food,"Vegetarian Friendly, Vegan Options, Gluten Free Options",168
8967,Spanish,Spanish,,150
8968,Italian,"Italian, International, European, Wine Bar",Vegetarian Friendly,611
8969,Indian,"Indian, Seafood",,1020
8970,Vegetarian Friendly,,Vegetarian Friendly,
8971,Quick Bites,"Cafe, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",468
8972,Chinese,"Chinese, Asian, Vietnamese, Malaysian, Thai","Vegetarian Friendly, Vegan Options, Gluten Free Options",13
8973,Indian,"Indian, Asian, Fusion, Balti, Eastern European, Pakistani, Bangladeshi",Halal,424
8974,Cafe,Cafe,,
8975,Italian,"Italian, Mediterranean","Vegetarian Friendly, Vegan Options",541
8976,Italian,"Italian, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",60
8977,Cafe,Cafe,Vegetarian Friendly,1912
8978,,,,
8979,Indian,"Indian, Balti, Asian, Bangladeshi","Vegetarian Friendly, Vegan Options",188
8980,Italian,"American, Italian","Vegetarian Friendly, Gluten Free Options",1309
8981,Cafe,Cafe,,
8982,Seafood,"Fast Food, British, Seafood",,207
8983,Seafood,"Seafood, European, British",Vegetarian Friendly,54
8984,Seafood,Seafood,,381
8985,French,"Lebanese, Middle Eastern, French, Mediterranean",,493
8986,Healthy,Healthy,,619
8987,South American,South American,,120
8988,Italian,"Italian, Pizza, Mediterranean, European","Vegetarian Friendly, Vegan Options",519
8989,Bar,"Bar, British, Pub",,1137
8990,Italian,"Pizza, Italian",Vegetarian Friendly,1683
8991,Lebanese,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",69
8992,Steakhouse,"Steakhouse, Argentinean, South American",Gluten Free Options,109
8993,Italian,"Italian, Mediterranean, European, Sicilian, Southern-Italian","Vegetarian Friendly, Vegan Options, Gluten Free Options",325
8994,Japanese,"Japanese, Sushi, Asian, Grill, Healthy",Vegetarian Friendly,300
8995,Turkish,Turkish,,486
8996,Indian,"Indian, Asian",Vegetarian Friendly,789
8997,Unknown,,,
8998,Cafe,"Cafe, European, British",Vegetarian Friendly,578
8999,Bar,,,586
9000,Asian,"Sri Lankan, Asian",,993
9001,Cafe,Cafe,,
9002,Cafe,Cafe,,3334
9003,Asian,"Asian, Singaporean",,2027
9004,Fast Food,"Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",4
9005,Cafe,Cafe,"Vegetarian Friendly, Vegan Options",1253
9006,Bakeries,"Cafe, French, European",Vegetarian Friendly,
9007,Japanese,Japanese,,
9008,Cafe,"Cafe, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",690
9009,Latin,"Latin, Spanish, South American",,86
9010,Polish,"Polish, Cafe, European, Eastern European, Central European",,28
9011,Chinese,"Chinese, Asian",Vegetarian Friendly,479
9012,Bar,"Bar, British, Pub, Gastropub",,1454
9013,Japanese,"Japanese, Sushi, Asian, Fast Food",Vegetarian Friendly,474
9014,Bar,"Bar, Pub",Vegetarian Friendly,2150
9015,Dessert,British,,400
9016,Pizza,Pizza,"Vegetarian Friendly, Vegan Options",438
9017,French,French,,487
9018,Japanese,"Japanese, Sushi, Street Food",,
9019,Caribbean,"Caribbean, Jamaican",,192
9020,Lebanese,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",13
9021,Dessert,Italian,,208
9022,Unknown,,,
9023,Indian,"Indian, Asian, Street Food","Vegetarian Friendly, Vegan Options, Gluten Free Options",102
9024,Italian,"Italian, Southern-Italian",,1678
9025,American,"Bar, Barbecue, American, Pub",,405
9026,Quick Bites,"Cafe, British","Vegetarian Friendly, Vegan Options",
9027,Bar,"Bar, Pizza, Pub",,1145
9028,Cafe,Cafe,,
9029,Unknown,,,
9030,Thai,Thai,"Vegetarian Friendly, Vegan Options, Gluten Free Options",86
9031,Dessert,"Italian, Cafe",,417
9032,Italian,"Neapolitan, Campania, Sicilian, Southern-Italian, Italian, Pizza","Vegetarian Friendly, Vegan Options",729
9033,Filipino,"Filipino, Asian",,13
9034,Chinese,"Chinese, Japanese, Asian, Korean",,469
9035,Unknown,,,
9036,Bar,"Bar, Pub, European, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",874
9037,Cafe,"Cafe, British, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",1166
9038,Unknown,,,
9039,British,British,Vegetarian Friendly,
9040,Japanese,Japanese,,616
9041,Unknown,,,
9042,Japanese,"Japanese, Sushi",,577
9043,Unknown,,,
9044,Quick Bites,"Cafe, British",,
9045,Lebanese,"Lebanese, Mediterranean",,212
9046,Quick Bites,"Cafe, Fast Food, Turkish",Vegetarian Friendly,1557
9047,Unknown,,,
9048,European,"European, Wine Bar, British","Vegetarian Friendly, Gluten Free Options",1184
9049,Cafe,Cafe,,
9050,Pizza,Pizza,,1053
9051,Cafe,"British, Cafe",Vegetarian Friendly,1151
9052,International,International,,486
9053,Unknown,,,
9054,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options",408
9055,Cafe,Cafe,,2515
9056,Quick Bites,"Mexican, Fast Food",Vegetarian Friendly,1469
9057,Bar,"Pub, Bar",,1202
9058,European,"European, British, Pub",Gluten Free Options,1479
9059,Steakhouse,"Steakhouse, Barbecue, European",Gluten Free Options,48
9060,Cafe,"Deli, Healthy, Cafe",,898
9061,Unknown,,,
9062,Vegetarian Friendly,,"Vegetarian Friendly, Vegan Options",
9063,Indian,"Indian, Eastern European",Vegetarian Friendly,486
9064,Indian,Indian,,818
9065,Indian,Indian,,804
9066,European,European,,2484
9067,Turkish,Turkish,,304
9068,Indian,Indian,,915
9069,Indian,"Indian, Fast Food, Asian, Diner, Middle Eastern, Pakistani, Bangladeshi",,685
9070,Japanese,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",15
9071,Quick Bites,"Bar, British, Pub",Vegetarian Friendly,
9072,Polish,"Cafe, Polish, European",Vegetarian Friendly,
9073,Steakhouse,"Steakhouse, British, Contemporary","Vegetarian Friendly, Gluten Free Options",113
9074,French,"French, European","Vegetarian Friendly, Gluten Free Options",65
9075,Bakeries,British,"Vegan Options, Vegetarian Friendly, Gluten Free Options",79
9076,Wine Bar,Wine Bar,,143
9077,Unknown,,,
9078,American,"Bar, British, Pub, American",Vegetarian Friendly,160
9079,Bar,"Bar, Pub",,1988
9080,Bar,"Bar, British, Pub",,634
9081,European,"European, British, Contemporary","Vegetarian Friendly, Gluten Free Options",272
9082,Cafe,"Cafe, Fast Food",Vegetarian Friendly,
9083,Unknown,,,
9084,Italian,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options",631
9085,Japanese,Japanese,,661
9086,Cafe,"Cafe, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",756
9087,American,"American, Bar, Cafe, British, Diner, Gastropub, Pub",,
9088,Bar,"Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",226
9089,,,,
9090,Lebanese,"Lebanese, Moroccan, Mediterranean, Turkish, Middle Eastern, Pakistani, Arabic",,239
9091,British,British,,4140
9092,Unknown,,,
9093,Asian,"Asian, Thai","Vegetarian Friendly, Halal",1552
9094,Bar,"Mediterranean, Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",672
9095,Dessert,"Japanese, Cafe, Asian, Healthy",Vegetarian Friendly,163
9096,Brew Pub,"Brew Pub, Barbecue",Vegan Options,70
9097,Cafe,Cafe,,1823
9098,Indian,"Indian, Asian, Thai, Bangladeshi","Vegetarian Friendly, Halal",770
9099,Quick Bites,Asian,,269
9100,Soups,Soups,,148
9101,Cafe,Cafe,,3151
9102,British,British,,
9103,Japanese,"Japanese, Sushi, Asian",,543
9104,American,"American, Seafood",,51
9105,Fast Food,Fast Food,,1396
9106,Cafe,Cafe,"Vegetarian Friendly, Vegan Options",570
9107,Japanese,"Indian, Japanese, Asian",,696
9108,Italian,Italian,,1897
9109,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Gluten Free Options",1907
9110,Chinese,"Chinese, Asian",Halal,728
9111,Asian,"Asian, Vietnamese",,1893
9112,Mediterranean,Mediterranean,,
9113,Seafood,"Fast Food, Seafood",,232
9114,Italian,"Italian, Seafood, Street Food",,1959
9115,American,American,,654
9116,Unknown,,,
9117,Quick Bites,"Asian, Taiwanese",,
9118,Pizza,"Pizza, Turkish",,790
9119,Asian,"Asian, Vietnamese, Street Food","Vegetarian Friendly, Vegan Options",1156
9120,Mediterranean,"Turkish, Middle Eastern, Mediterranean",Vegan Options,1277
9121,European,"European, British",Vegetarian Friendly,1360
9122,Bar,"British, Bar, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",331
9123,Bar,Bar,Vegetarian Friendly,11
9124,Mediterranean,"Turkish, Healthy, Middle Eastern, Mediterranean","Vegetarian Friendly, Vegan Options, Halal",
9125,Asian,"Asian, Fusion, Healthy",,
9126,Cafe,"Cafe, British, Contemporary","Vegetarian Friendly, Vegan Options, Gluten Free Options",474
9127,Bar,"Bar, British, Pub, Gastropub",,1358
9128,Cafe,"Cafe, British, Middle Eastern, Persian",Vegetarian Friendly,1899
9129,Unknown,,,
9130,British,British,,3459
9131,Quick Bites,"Cafe, British",Vegetarian Friendly,922
9132,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options",181
9133,Bar,"Pizza, Pub, Bar","Vegetarian Friendly, Vegan Options",883
9134,Chinese,"Chinese, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",53
9135,Indian,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",214
9136,Cafe,"Cafe, British","Vegetarian Friendly, Vegan Options",651
9137,Dessert,Cafe,,
9138,Bar,"Bar, European, British, Pub, Gastropub","Vegetarian Friendly, Gluten Free Options",165
9139,Bar,"Bar, British, Pub, Contemporary",,2029
9140,Italian,"Italian, Cafe, Fast Food, Mediterranean, Healthy",,1800
9141,Indian,Indian,"Vegetarian Friendly, Vegan Options",659
9142,Cafe,Cafe,,
9143,Unknown,,,
9144,Bar,"Bar, Pizza, Pub",,2325
9145,Unknown,,,
9146,Asian,"Asian, British, Diner, Balti, Eastern European, Bangladeshi",,2164
9147,Cafe,Cafe,,2982
9148,Caribbean,"Caribbean, Jamaican",Vegetarian Friendly,53
9149,Bar,"Bar, British, Pub",,1954
9150,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Gluten Free Options",741
9151,Indian,"Indian, Asian",,1165
9152,Moroccan,"Moroccan, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",4
9153,French,French,,492
9154,Chinese,"Chinese, Malaysian, Asian, Thai","Vegetarian Friendly, Vegan Options",136
9155,Bar,"Bar, British, Pub, Gastropub","Vegetarian Friendly, Vegan Options, Gluten Free Options",120
9156,Asian,"Asian, Malaysian","Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options",423
9157,,,,
9158,Mediterranean,"Turkish, Middle Eastern, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",250
9159,Unknown,,,
9160,Unknown,,,
9161,Middle Eastern,Middle Eastern,Halal,908
9162,French,"French, International, British",,449
9163,Bar,"British, Pub, Gastropub, Bar","Vegetarian Friendly, Vegan Options, Gluten Free Options",210
9164,Quick Bites,"Asian, Vietnamese, Fast Food",Vegetarian Friendly,1044
9165,British,British,,4232
9166,British,"British, Contemporary","Vegan Options, Gluten Free Options",2323
9167,European,"Turkish, European","Vegetarian Friendly, Vegan Options",802
9168,Dessert,,,390
9169,Unknown,,,
9170,Unknown,,,
9171,Mediterranean,"Mediterranean, Barbecue, Greek, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",35
9172,Italian,"Italian, Pizza, European, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",383
9173,Bar,"Bar, Thai, British, Pub",Vegetarian Friendly,1128
9174,Unknown,,,
9175,Unknown,,,
9176,Bar,"Bar, British, Pub","Vegetarian Friendly, Gluten Free Options",553
9177,Unknown,,,
9178,Cafe,"Cafe, British",Vegetarian Friendly,1109
9179,International,International,"Vegetarian Friendly, Vegan Options, Gluten Free Options",11
9180,Asian,"Asian, Vietnamese","Vegetarian Friendly, Vegan Options",1321
9181,Bakeries,Cafe,Vegetarian Friendly,
9182,Quick Bites,,,
9183,Brazilian,Brazilian,,62
9184,British,,,281
9185,Mediterranean,"European, Mediterranean","Vegetarian Friendly, Gluten Free Options",637
9186,American,"British, Bar, Pub, American",,174
9187,Quick Bites,"American, Fast Food",,1072
9188,Russian,"Russian, Eastern European",Vegetarian Friendly,7
9189,Chinese,"Chinese, Asian",,283
9190,Sushi,"Sushi, Asian",,403
9191,Indian,Indian,,
9192,Mediterranean,"Mediterranean, European, Greek","Vegetarian Friendly, Vegan Options, Gluten Free Options",1776
9193,Unknown,,,
9194,Quick Bites,Cafe,"Vegetarian Friendly, Gluten Free Options, Vegan Options",
9195,Cafe,Cafe,,2927
9196,Cafe,"Cafe, British, Australian","Vegetarian Friendly, Vegan Options",928
9197,Unknown,,,
9198,Quick Bites,Fast Food,"Halal, Vegetarian Friendly",778
9199,Bar,"British, Bar, Pub",,1856
9200,Italian,Italian,,1888
9201,Indian,"Indian, Bar",Vegan Options,158
9202,Cafe,"Cafe, European, British","Vegetarian Friendly, Vegan Options, Gluten Free Options",2501
9203,Pizza,"Pizza, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",32
9204,French,"French, European","Vegetarian Friendly, Gluten Free Options",181
9205,Mexican,"Mexican, South American, Central American",,90
9206,International,International,,531
9207,Japanese,"Japanese, Bar",,564
9208,Dine With a Local Chef,"Italian, International",,
9209,Bar,"Bar, Mediterranean, Spanish",Vegetarian Friendly,1248
9210,Indian,"Indian, Asian, Nepali",Vegetarian Friendly,1174
9211,Italian,"Italian, Seafood, European, Wine Bar","Vegan Options, Vegetarian Friendly",690
9212,Fast Food,Fast Food,,1573
9213,Pizza,Pizza,,1159
9214,Cafe,"Cafe, International, British, Contemporary",Vegetarian Friendly,1903
9215,Dessert,"Healthy, French, Cafe",Gluten Free Options,319
9216,European,"European, Portuguese",,2486
9217,Quick Bites,British,Vegetarian Friendly,424
9218,Cafe,Cafe,,3357
9219,Pizza,Pizza,,1181
9220,Caribbean,"Caribbean, Jamaican","Vegetarian Friendly, Vegan Options",20
9221,Pizza,Pizza,,1012
9222,Cafe,Cafe,,3218
9223,Bakeries,Cafe,,209
9224,Fast Food,"Fast Food, European, Healthy, Scandinavian",,1538
9225,Indian,"Indian, Street Food",,773
